,k,Epoch,Train_MSE,Val_MSE,Test_MSE,Train_MAE,Val_MAE,Test_MAE,Learning_rate,Train_R2,Val_R2,Test_R2,Train_Pearson,Val_Pearson,Test_Pearson,Train_Loss,Val_Loss,Test_Loss
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0.02116295136511326,0.02161727473139763,0.02294652909040451,0.11070208996534348,0.11220096051692963,0.11652599275112152,0.001,-0.0038579702377319336,-0.04787337779998779,-0.01986408233642578,0.34582069516181946,0.2824542224407196,0.2963712811470032,0.010590264951091966,0.010756253145444088,0.011451180458867125
2,1,2,0.018010761588811874,0.018374189734458923,0.01999342255294323,0.10924489051103592,0.11033795028924942,0.11566631495952606,0.001,0.1456652283668518,0.10933166742324829,0.11138743162155151,0.4257146120071411,0.3758271634578705,0.38018688559532166,0.0090059325147688,0.009194508720284853,0.009897309804468282
3,1,3,0.01623983308672905,0.017404362559318542,0.018652377650141716,0.0983189269900322,0.10229913145303726,0.10679451376199722,0.001,0.22966915369033813,0.1563429832458496,0.17099052667617798,0.5037459135055542,0.43091022968292236,0.4404589831829071,0.008120407526886541,0.008675563626755506,0.009338293074896293
4,1,4,0.015179293230175972,0.0165051631629467,0.017926177009940147,0.09536393731832504,0.10019392520189285,0.1051652729511261,0.001,0.27997511625289917,0.1999306082725525,0.2032666802406311,0.5374966263771057,0.4639435410499573,0.4647257328033447,0.007589476536107219,0.00822977147375544,0.008946384020548846
5,1,5,0.014134246855974197,0.015975914895534515,0.01691380888223648,0.0922958105802536,0.09909850358963013,0.10248053073883057,0.001,0.3295467495918274,0.22558534145355225,0.24826163053512573,0.5749282836914062,0.48583367466926575,0.500354528427124,0.007060583747825981,0.007974617923490511,0.008415400749072433
6,1,6,0.0138577064499259,0.015534142963588238,0.01668214239180088,0.09237369894981384,0.09838148206472397,0.1021752655506134,0.001,0.3426640033721924,0.24699974060058594,0.25855809450149536,0.5888351202011108,0.4989309310913086,0.5090627670288086,0.00692377139333319,0.007757818839775446,0.00829473729910595
7,1,7,0.013310861773788929,0.015396625734865665,0.01643616519868374,0.08987770974636078,0.09771911054849625,0.10133899748325348,0.001,0.3686034679412842,0.2536657452583313,0.2694905996322632,0.6153453588485718,0.5200522541999817,0.5280375480651855,0.006658468179380387,0.007680430996398895,0.008161042284752642
8,1,8,0.013754474930465221,0.01581510901451111,0.017115050926804543,0.08834891766309738,0.09691625088453293,0.1010327860713005,0.001,0.34756094217300415,0.23338019847869873,0.2393174171447754,0.634526789188385,0.5456727147102356,0.549227237701416,0.00688302322150835,0.007880296558141708,0.008623118262871035
9,1,9,0.012240858748555183,0.014456122182309628,0.015826329588890076,0.08373010903596878,0.09313630312681198,0.09748920053243637,0.001,0.4193587303161621,0.2992556095123291,0.29659485816955566,0.6898436546325684,0.6071212291717529,0.6036310195922852,0.006122661897535223,0.007192216980724762,0.007957334646822087
