,k,Epoch,Train_MSE,Val_MSE,Test_MSE,Train_MAE,Val_MAE,Test_MAE,Learning_rate,Train_R2,Val_R2,Test_R2,Train_Pearson,Val_Pearson,Test_Pearson,Train_Loss,Val_Loss,Test_Loss
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,0.018278907984495163,0.01807672157883644,0.018119685351848602,0.10646917670965195,0.10646609216928482,0.10771801322698593,0.001,0.13920634984970093,0.14059150218963623,0.11578232049942017,0.3862302601337433,0.3797011971473694,0.3447435796260834,0.009138020892158984,0.009068625922337538,0.009056153652422568
2,7,2,0.017801204696297646,0.018173230811953545,0.01969807595014572,0.10842017829418182,0.10996629297733307,0.11546654999256134,0.001,0.1617029309272766,0.13600313663482666,0.03875887393951416,0.449870765209198,0.43477725982666016,0.3811076581478119,0.008911337544389579,0.009191262967339376,0.009850593283772469
3,7,3,0.016742492094635963,0.016955872997641563,0.01718326099216938,0.09984858334064484,0.10087217390537262,0.10145128518342972,0.001,0.2115597128868103,0.19387918710708618,0.16147863864898682,0.49521273374557495,0.4684411883354187,0.42400062084198,0.008371224884314011,0.008495702101599152,0.008581881466157296
4,7,4,0.01635286770761013,0.017227141186594963,0.01789657399058342,0.10366485267877579,0.10667798668146133,0.10927364230155945,0.001,0.22990834712982178,0.18098247051239014,0.12666988372802734,0.5267706513404846,0.4911002516746521,0.45520249009132385,0.00818092090812344,0.008700292103174256,0.008947261609137058
5,7,5,0.014726170338690281,0.015752993524074554,0.016054527834057808,0.09537646919488907,0.09943419694900513,0.10037275403738022,0.001,0.30651289224624634,0.25106674432754517,0.21655941009521484,0.5541682839393616,0.5033441185951233,0.47056499123573303,0.0073618682199707314,0.007932726997972988,0.008024204577154973
6,7,6,0.014065949246287346,0.015191039070487022,0.015667511150240898,0.09346019476652145,0.0977756530046463,0.09955520182847977,0.001,0.3376038670539856,0.2777833938598633,0.2354453206062317,0.5848701000213623,0.5329104661941528,0.5011686682701111,0.0070334954031089445,0.007640940909523789,0.007830953499411835
7,7,7,0.014087701216340065,0.015201345086097717,0.014741698279976845,0.09051405638456345,0.09516595304012299,0.09392563253641129,0.001,0.33657968044281006,0.2772933840751648,0.28062379360198975,0.6214283108711243,0.5643602609634399,0.5438582301139832,0.007042184926176108,0.007612328465301089,0.007365421392023563
8,7,8,0.012537236325442791,0.013876705430448055,0.013986884616315365,0.08567506819963455,0.09141092747449875,0.09223790466785431,0.001,0.4095943570137024,0.3402698040008545,0.31745773553848267,0.6487489938735962,0.5911373496055603,0.5653204321861267,0.0062699428880992145,0.006958245061247087,0.00698756700491204
9,7,9,0.012452441267669201,0.013919040560722351,0.01429881900548935,0.08576922863721848,0.09199029207229614,0.0938708484172821,0.001,0.41358768939971924,0.3382570743560791,0.3022357225418091,0.6485376358032227,0.5864269137382507,0.5499724745750427,0.006227056599968339,0.0069959784812498385,0.007142538533491247
