,k,Epoch,Train_MSE,Val_MSE,Test_MSE,Train_MAE,Val_MAE,Test_MAE,Learning_rate,Train_R2,Val_R2,Test_R2,Train_Pearson,Val_Pearson,Test_Pearson,Train_Loss,Val_Loss,Test_Loss
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0.018767500296235085,0.019330991432070732,0.021749179810285568,0.10629046708345413,0.10817300528287888,0.11553298681974411,0.001,0.10976982116699219,0.06295168399810791,0.033352434635162354,0.3747892677783966,0.30844682455062866,0.2726741135120392,0.009379920187509723,0.009648680495910155,0.010997410863637924
2,1,2,0.01679759845137596,0.017736949026584625,0.019430525600910187,0.10342692583799362,0.10649513453245163,0.11218399554491043,0.001,0.20321112871170044,0.14022111892700195,0.13640552759170532,0.4564458429813385,0.37848740816116333,0.37166061997413635,0.008395251288425689,0.008862606822871245,0.009699968970380723
3,1,3,0.01699737273156643,0.018220387399196625,0.020350754261016846,0.10642140358686447,0.1098666712641716,0.11724961549043655,0.001,0.1937352418899536,0.11678707599639893,0.09550577402114868,0.505079984664917,0.4130508005619049,0.3898501992225647,0.00849860201413238,0.009107873416863956,0.010098170721903443
4,1,4,0.015780676156282425,0.017432650551199913,0.01925637014210224,0.10131677985191345,0.10654573887586594,0.11333323270082474,0.001,0.25144875049591064,0.15497171878814697,0.1441459059715271,0.5497192144393921,0.4595285952091217,0.46094709634780884,0.0078933204682483,0.008713705906978784,0.009531977769386555
5,1,5,0.014593387022614479,0.016385206952691078,0.018078049644827843,0.09664510190486908,0.1026475727558136,0.10925746709108353,0.001,0.30776745080947876,0.2057453989982605,0.19651669263839722,0.5802568197250366,0.48508065938949585,0.4804256856441498,0.007297093176520338,0.008190640714019537,0.008963044134101697
6,1,6,0.013880645856261253,0.0156878475099802,0.017318980768322945,0.0933590680360794,0.0998796820640564,0.10613737255334854,0.001,0.3415760397911072,0.23954910039901733,0.23025363683700562,0.6021589040756226,0.5116930603981018,0.5016145706176758,0.0069463130457972,0.007844906145085892,0.008616711545203413
7,1,7,0.013389544561505318,0.015638956800103188,0.016806084662675858,0.08777181059122086,0.09689460694789886,0.10102518647909164,0.001,0.36487114429473877,0.24191898107528687,0.25304949283599854,0.6241981983184814,0.5211080312728882,0.5256208777427673,0.00669855695960471,0.00779187721080887,0.008487031113223307
8,1,8,0.012495042756199837,0.014590865932404995,0.015984509140253067,0.08703088015317917,0.09520720690488815,0.10012765973806381,0.001,0.4073016047477722,0.29272401332855225,0.2895645499229431,0.6415378451347351,0.5481455326080322,0.5404624938964844,0.006248655996827128,0.007294802424999384,0.008002363444705094
9,1,9,0.014030263759195805,0.0163634791970253,0.017302321270108223,0.09550554305315018,0.10324415564537048,0.10632399469614029,0.001,0.3344791531562805,0.20679855346679688,0.2309941053390503,0.6610158085823059,0.5644596815109253,0.5670351982116699,0.00702559454305694,0.008181438255959596,0.008551522607116826
10,1,10,0.012033826671540737,0.014326038770377636,0.015293481759727001,0.0824633315205574,0.09227008372545242,0.0955578088760376,0.001,0.42917925119400024,0.30556124448776245,0.32027745246887207,0.6837643384933472,0.5905308127403259,0.6034568548202515,0.006015839091703004,0.0071351746073327,0.007738021634785193
11,1,11,0.01156644057482481,0.014005410484969616,0.014763678424060345,0.08476463705301285,0.09395649284124374,0.09744493663311005,0.001,0.45134955644607544,0.3211033344268799,0.34382468461990356,0.6820868849754333,0.5763674378395081,0.5967759490013123,0.005779639099499369,0.006995595108049038,0.007362960937565991
12,1,12,0.010086847469210625,0.012470833025872707,0.01312231831252575,0.07757826894521713,0.08767794072628021,0.09047389030456543,0.001,0.521533727645874,0.39549028873443604,0.41677534580230713,0.72718745470047,0.6389384269714355,0.6499983668327332,0.0050458595114060084,0.006239544540548172,0.006552062945307365
13,1,13,0.00847320444881916,0.010955195873975754,0.011463101021945477,0.07007304579019547,0.08147203177213669,0.08400022238492966,0.001,0.5980762243270874,0.46895909309387207,0.490519642829895,0.7737627029418945,0.6877336502075195,0.7018253207206726,0.004238072055349358,0.005475955883948467,0.0057447729632258415
14,1,14,0.008492738008499146,0.011044037528336048,0.01176899392157793,0.07026020437479019,0.08148697018623352,0.08386322110891342,0.001,0.597149670124054,0.4646525979042053,0.47692418098449707,0.8089186549186707,0.7346409559249878,0.732623279094696,0.004246456420742998,0.005480705384308329,0.005990062640713794
15,1,15,0.006980772130191326,0.009549411945044994,0.00999940000474453,0.06431169807910919,0.07660464197397232,0.07888215780258179,0.001,0.6688692569732666,0.5371029376983643,0.5555741786956787,0.8207728862762451,0.7342169880867004,0.7491607069969177,0.0034954865429599104,0.004757532127535878,0.005029985647914665
16,1,16,0.006395465228706598,0.009057965129613876,0.009465886279940605,0.0608699657022953,0.07405348122119904,0.07582361251115799,0.001,0.6966332197189331,0.5609252452850342,0.5792863965034485,0.8442007899284363,0.7692760229110718,0.770814061164856,0.003202906811268988,0.0045185112095891666,0.004761087425452258
17,1,17,0.0058934069238603115,0.008702955208718777,0.009268694557249546,0.05807039886713028,0.0723787322640419,0.07469551265239716,0.001,0.7204481363296509,0.5781339406967163,0.5880506038665771,0.856222927570343,0.772904098033905,0.775790810585022,0.0029498220427460918,0.004324195088627629,0.004690245550591499
18,1,18,0.0064939651638269424,0.009377237409353256,0.009790612384676933,0.06268783658742905,0.0763649120926857,0.07889702916145325,0.001,0.6919609308242798,0.545448899269104,0.564853847026825,0.8372126221656799,0.7403091788291931,0.7583996653556824,0.00324477760419493,0.004677834508654017,0.004890263970342598
19,1,19,0.005570810753852129,0.0085586067289114,0.008923448622226715,0.0563725084066391,0.07198208570480347,0.07350612431764603,0.001,0.7357503771781921,0.585131049156189,0.6033951640129089,0.864307701587677,0.7739320397377014,0.78379225730896,0.0027824524528304345,0.004248571182147433,0.0044859494747860095
20,1,20,0.005050370004028082,0.00788246002048254,0.008576572872698307,0.05407356470823288,0.0691811665892601,0.07245009392499924,0.001,0.7604373097419739,0.6179065704345703,0.618812084197998,0.8727598786354065,0.7872618436813354,0.7875986099243164,0.002526964184225482,0.003933665360539005,0.004298543224909476
21,1,21,0.005027190316468477,0.008065879344940186,0.008558214642107487,0.053537990897893906,0.06974364072084427,0.07209276407957077,0.001,0.7615367770195007,0.6090154647827148,0.6196280717849731,0.8783890008926392,0.7937724590301514,0.793307900428772,0.002515191749480912,0.004008391788468147,0.004271623578720859
