,k,Epoch,Train_MSE,Val_MSE,Test_MSE,Train_MAE,Val_MAE,Test_MAE,Learning_rate,Train_R2,Val_R2,Test_R2,Train_Pearson,Val_Pearson,Test_Pearson,Train_Loss,Val_Loss,Test_Loss
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,1,0.01916959509253502,0.019096748903393745,0.01917332038283348,0.11197952181100845,0.11161713302135468,0.10984420031309128,0.001,0.08966732025146484,0.08903282880783081,0.10728001594543457,0.3508895933628082,0.3443153202533722,0.3378501534461975,0.009588272890494185,0.009541060184002728,0.009604912690286125
2,5,2,0.017016509547829628,0.01732470653951168,0.01847313717007637,0.10251463949680328,0.10344413667917252,0.1067444309592247,0.001,0.19191372394561768,0.1735641360282898,0.1398809552192688,0.4403521716594696,0.41997167468070984,0.40030792355537415,0.008506946313213937,0.00866532528370216,0.009254437512052911
3,5,3,0.01596471481025219,0.016595976427197456,0.01783471740782261,0.09987452626228333,0.10183611512184143,0.10474278777837753,0.001,0.24186182022094727,0.208326518535614,0.16960608959197998,0.4927942156791687,0.45832934975624084,0.44177666306495667,0.007983520383103973,0.008291655912290554,0.008937666046300105
4,5,4,0.020851682871580124,0.021703118458390236,0.025914469733834267,0.10976191610097885,0.11272396892309189,0.12550176680088043,0.001,0.00978785753250122,-0.03529810905456543,-0.20659136772155762,0.5188614726066589,0.48108556866645813,0.4686906933784485,0.010422784214218458,0.01084260327892529,0.013009137234517507
5,5,5,0.012593013234436512,0.013773697428405285,0.015329663641750813,0.08755592256784439,0.09209577739238739,0.09702398627996445,0.001,0.40197843313217163,0.3429569602012634,0.2862427234649658,0.6383962631225586,0.5882468223571777,0.550456702709198,0.006298139434763972,0.006887241103057121,0.007685728171574218
6,5,6,0.013667942956089973,0.014957457780838013,0.017701029777526855,0.08783378452062607,0.09315112233161926,0.10325351357460022,0.001,0.3509320020675659,0.2864883542060852,0.1758306622505188,0.6604824662208557,0.611174464225769,0.5875905156135559,0.006828365758770988,0.007467976519586267,0.008858342202646391
7,5,7,0.01199926994740963,0.01353366393595934,0.015841009095311165,0.08341988921165466,0.08963517844676971,0.09774752706289291,0.001,0.4301745295524597,0.3544071912765503,0.2624342441558838,0.6792574524879456,0.6257696151733398,0.5824970602989197,0.006000763872879095,0.006764685709935588,0.007927531083779676
8,5,8,0.01192892249673605,0.013765315525233746,0.015500701032578945,0.0854170024394989,0.09249897301197052,0.09783776849508286,0.001,0.43351495265960693,0.34335678815841675,0.2782791256904602,0.6592065095901489,0.5881192684173584,0.5387097597122192,0.005960871655570001,0.0068854025967821884,0.0077341505725468905
9,5,9,0.015487301163375378,0.017231332138180733,0.02006540074944496,0.0934721976518631,0.10056640952825546,0.11081889271736145,0.001,0.2645331621170044,0.17801827192306519,0.06574428081512451,0.6880914568901062,0.6319805383682251,0.5837317109107971,0.007743445605191649,0.0086060194298625,0.010051429431353296
10,5,10,0.012662695720791817,0.01435031183063984,0.015817338600754738,0.08624142408370972,0.09294106066226959,0.09830000251531601,0.001,0.39866942167282104,0.31545084714889526,0.26353633403778076,0.6481127738952637,0.5846936702728271,0.5493512749671936,0.006329275902081915,0.007172097149934317,0.007897772387202297
11,5,11,0.010964753106236458,0.012713637202978134,0.01428520493209362,0.08277051150798798,0.08951263129711151,0.09448064118623734,0.001,0.47930192947387695,0.393524706363678,0.3348733186721802,0.6953636407852173,0.6294968128204346,0.5816948413848877,0.0054795832316182095,0.006369543085629876,0.007121809226061616
12,5,12,0.011508521623909473,0.013236278668045998,0.01481834426522255,0.08276422321796417,0.0898267850279808,0.09573289006948471,0.001,0.4534791111946106,0.3685932755470276,0.31005001068115234,0.678292453289032,0.613900899887085,0.5706931948661804,0.005752552867721335,0.0066284719678397115,0.007402873491602285
13,5,13,0.012058311142027378,0.013967807404696941,0.017418235540390015,0.0827154815196991,0.09099845588207245,0.10275306552648544,0.001,0.4273703098297119,0.3336973786354065,0.18899774551391602,0.7010167241096497,0.635400652885437,0.603631854057312,0.006027547601407685,0.006990284822579171,0.008722650818526745
14,5,14,0.01174801867455244,0.013523584231734276,0.01567770354449749,0.08379379659891129,0.09077714383602142,0.09822779893875122,0.001,0.44210588932037354,0.35488802194595337,0.27003777027130127,0.6702385544776917,0.6068089008331299,0.5508666634559631,0.0058756298068784124,0.006778028781047544,0.007828686931835754
15,5,15,0.01169724389910698,0.01347409002482891,0.014354239217936993,0.08596871793270111,0.09246716648340225,0.09550702571868896,0.001,0.44451719522476196,0.35724908113479614,0.3316590189933777,0.6691035628318787,0.5985658168792725,0.5759783387184143,0.005846936553463238,0.00675938997065296,0.007157794346234628
16,5,16,0.011835387907922268,0.013655456714332104,0.015134957619011402,0.08453821390867233,0.09183543175458908,0.09685435891151428,0.0005,0.43795663118362427,0.34859734773635864,0.29530835151672363,0.6698095202445984,0.5997662544250488,0.5704770088195801,0.005917339044033873,0.006860137778661541,0.007566606439650059
17,5,17,0.010795173235237598,0.012763908132910728,0.01423391792923212,0.08166218549013138,0.08938421308994293,0.09452397376298904,0.0005,0.4873548150062561,0.3911266326904297,0.33726125955581665,0.6989821791648865,0.6262884140014648,0.5887289643287659,0.00539847789649047,0.006405553994448604,0.007119843150888171
18,5,18,0.010752897709608078,0.012637909501791,0.013956376351416111,0.08161099255084991,0.08902987092733383,0.09371201694011688,0.0005,0.48936253786087036,0.3971371054649353,0.35018372535705566,0.699687659740448,0.6316144466400146,0.596133828163147,0.0053720755002074905,0.006338359939085471,0.006979611569217273
19,5,19,0.011020323261618614,0.012986074201762676,0.014447213150560856,0.08234056085348129,0.0901024118065834,0.09507202357053757,0.0005,0.47666293382644653,0.3805287480354309,0.3273300528526306,0.6929110884666443,0.6214067935943604,0.5866988301277161,0.005510143188088118,0.006508606435680711,0.007228985521942377
20,5,20,0.010758675634860992,0.012841503135859966,0.014235681854188442,0.08236253261566162,0.090215764939785,0.09490136057138443,0.0005,0.48908811807632446,0.38742518424987793,0.3371790647506714,0.6999403834342957,0.6229748129844666,0.5831225514411926,0.005380325820803845,0.006441743905983261,0.007122614168162857
21,5,21,0.01027609221637249,0.012255892157554626,0.013649516738951206,0.08144643157720566,0.08873163908720016,0.09366840869188309,0.0005,0.5120053291320801,0.41536039113998413,0.3644712567329407,0.7235684394836426,0.6526000499725342,0.6070861220359802,0.005136562392533738,0.006150328365431444,0.006820966995188168
22,5,22,0.011087686754763126,0.01300718542188406,0.013898796401917934,0.08591518551111221,0.0924469530582428,0.0949755534529686,0.0005,0.47346389293670654,0.3795216679573059,0.35286468267440796,0.7136276364326477,0.6444408893585205,0.6038576364517212,0.0055385959100256975,0.006532734108937753,0.006937644816935063
23,5,23,0.010808538645505905,0.012719792313873768,0.014064576476812363,0.08410535752773285,0.0908660963177681,0.09505945444107056,0.0005,0.4867202639579773,0.3932310938835144,0.3451458811759949,0.705840528011322,0.6359136700630188,0.5878764986991882,0.005410875811488653,0.0063808750914963516,0.007024865836969443
24,5,24,0.010214735753834248,0.012198856100440025,0.01420207042247057,0.07880037277936935,0.08682292699813843,0.09422554075717926,0.0005,0.5149189233779907,0.4180811643600464,0.3387441039085388,0.7218992114067078,0.6519656181335449,0.6032166481018066,0.005105996597875037,0.006114424823003041,0.00710175662700619
25,5,25,0.010853167623281479,0.012776130810379982,0.013559053651988506,0.08505188673734665,0.09148995578289032,0.0936717689037323,0.0005,0.4846007227897644,0.3905435800552368,0.3686832785606384,0.7263532876968384,0.6536918878555298,0.6194343566894531,0.005426280479244635,0.006416085188755313,0.006764530550156321
26,5,26,0.012590523809194565,0.014059871435165405,0.01478481013327837,0.09307783842086792,0.09701818227767944,0.09875167906284332,0.0005,0.4020965099334717,0.32930564880371094,0.3116114139556885,0.7182800769805908,0.6530891060829163,0.6175044775009155,0.006289400150809361,0.007058789563440793,0.007360810307519777
27,5,27,0.011267883703112602,0.013123858720064163,0.014235240407288074,0.08601989597082138,0.09238079190254211,0.09562312811613083,0.0005,0.4649066925048828,0.37395602464675903,0.33719968795776367,0.6917449831962585,0.620009183883667,0.5810272097587585,0.005634180422188068,0.0065854308572975365,0.007111182662525348
28,5,28,0.01227240078151226,0.014095615595579147,0.014582094736397266,0.092164546251297,0.09740767627954483,0.09792616963386536,0.0005,0.41720372438430786,0.3276005983352661,0.32104992866516113,0.7476906180381775,0.6798732280731201,0.6478635668754578,0.006133423110812294,0.0070881194032325935,0.00726264486355441
