,k,Epoch,Train_MSE,Val_MSE,Test_MSE,Train_MAE,Val_MAE,Test_MAE,Learning_rate,Train_R2,Val_R2,Test_R2,Train_Pearson,Val_Pearson,Test_Pearson,Train_Loss,Val_Loss,Test_Loss
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,0.01846245303750038,0.018504725769162178,0.019002705812454224,0.1076795682311058,0.10810456424951553,0.11243196576833725,0.001,0.13056302070617676,0.12024319171905518,0.07269197702407837,0.3652513921260834,0.34735697507858276,0.3127174377441406,0.00922963383567074,0.009295058822849901,0.00949536932303625
2,7,2,0.018096867948770523,0.018316753208637238,0.017710348591208458,0.1036539226770401,0.10488662868738174,0.1052517369389534,0.001,0.14777928590774536,0.12917983531951904,0.1357574462890625,0.4358161985874176,0.39618441462516785,0.3702026307582855,0.00904786660515281,0.00917519473402602,0.008850116994889343
3,7,3,0.016587313264608383,0.017217867076396942,0.017145104706287384,0.09993918240070343,0.10280361771583557,0.10320518165826797,0.001,0.21886759996414185,0.1814233660697937,0.16334056854248047,0.4818781614303589,0.43234995007514954,0.4050197899341583,0.008295841969156302,0.008634370002077847,0.00856969817815458
4,7,4,0.01624823361635208,0.017284320667386055,0.018415313214063644,0.10255788266658783,0.10630755126476288,0.11123734712600708,0.001,0.23483532667160034,0.17826402187347412,0.10135602951049805,0.5091745853424072,0.46244561672210693,0.42248937487602234,0.008121677868137634,0.008708326691171019,0.009210493799079867
5,7,5,0.01559237390756607,0.01707950048148632,0.017770538106560707,0.10004734247922897,0.10510522872209549,0.10868285596370697,0.001,0.2657214403152466,0.1880015730857849,0.13282030820846558,0.5395320653915405,0.4711526930332184,0.45023855566978455,0.007797510256146237,0.008611724405299599,0.00888717790846439
6,7,6,0.014317755587399006,0.016059737652540207,0.015856720507144928,0.09250364452600479,0.099430151283741,0.09965668618679047,0.001,0.32574570178985596,0.23648351430892944,0.22621220350265503,0.5734069347381592,0.48774075508117676,0.4781077802181244,0.007159176190030871,0.00805810282415733,0.007924029247506577
7,7,7,0.01368241012096405,0.015584848821163177,0.0154810706153512,0.09067428112030029,0.09803679585456848,0.09841226041316986,0.001,0.3556658625602722,0.25906074047088623,0.24454337358474731,0.5968550443649292,0.5110065937042236,0.498772531747818,0.006840498235817096,0.007812709286354663,0.007736496846465503
8,7,8,0.013877770863473415,0.015507773496210575,0.015615908429026604,0.09066662937402725,0.09730219095945358,0.09793433547019958,0.001,0.3464655876159668,0.2627251148223877,0.23796343803405762,0.5933737754821777,0.5171316862106323,0.489961713552475,0.006939912353705916,0.00776523377791774,0.00780319984016173
9,7,9,0.012915738858282566,0.014819151721894741,0.015552946366369724,0.08904547244310379,0.09644128382205963,0.10001792758703232,0.001,0.3917698860168457,0.2954637408256531,0.24103593826293945,0.6292808651924133,0.5510084629058838,0.5211002826690674,0.006453861337826119,0.007446905972844944,0.007773414007661974
10,7,10,0.012721301056444645,0.014525685459375381,0.014363632537424564,0.08603262156248093,0.0934981107711792,0.09335002303123474,0.001,0.400926411151886,0.3094158172607422,0.29907292127609253,0.6464097499847412,0.5683500170707703,0.5486579537391663,0.00636132502558161,0.007271324227586752,0.007175347028190599
11,7,11,0.01226795930415392,0.01431507058441639,0.014157655648887157,0.08451507240533829,0.09319796413183212,0.09276914596557617,0.001,0.42227524518966675,0.3194289207458496,0.3091243505477905,0.6563905477523804,0.5710122585296631,0.5569547414779663,0.006133018353641589,0.007166041231646043,0.007071992628933752
12,7,12,0.012118102051317692,0.013944672420620918,0.014073478989303112,0.08379033952951431,0.09140367805957794,0.09221655875444412,0.001,0.429332435131073,0.33703845739364624,0.31323206424713135,0.666311502456665,0.5921075344085693,0.5643292665481567,0.0060577074684758,0.006980353557481998,0.0070286730633062474
13,7,13,0.011283433064818382,0.013568894937634468,0.014177808538079262,0.0829237550497055,0.09207727760076523,0.09508095681667328,0.001,0.46863871812820435,0.35490381717681885,0.3081408739089966,0.6894611716270447,0.606517493724823,0.5861985683441162,0.0056385162130275866,0.006822330388808396,0.007082243669120704
14,7,14,0.011911937966942787,0.014175483025610447,0.014573012478649616,0.08701548725366592,0.09534768015146255,0.09795483946800232,0.001,0.43904101848602295,0.3260652422904968,0.2888554334640503,0.6765508055686951,0.5897601842880249,0.5798963308334351,0.005956604209098017,0.007144721849571641,0.007282267434193808
15,7,15,0.010494244284927845,0.01263452135026455,0.012868407182395458,0.0801907479763031,0.08912288397550583,0.09045007079839706,0.001,0.5058034658432007,0.3993260860443115,0.37203800678253174,0.7183676958084106,0.6464530825614929,0.6273852586746216,0.005246411494170287,0.006344481643925353,0.0064318796948475
16,7,16,0.010861688293516636,0.012775590643286705,0.01300576888024807,0.08039908856153488,0.08866429328918457,0.09043890982866287,0.001,0.4884997606277466,0.3926193118095398,0.3653349280357361,0.7067288756370544,0.6305027008056641,0.6108008623123169,0.00543271694679438,0.00640050082172199,0.006498686476227115
17,7,17,0.010658587329089642,0.012712378054857254,0.013288784772157669,0.08138453215360641,0.08967781811952591,0.09290813654661179,0.001,0.4980640411376953,0.395624577999115,0.3515241742134094,0.7159382700920105,0.6420431137084961,0.6206146478652954,0.005327898225174372,0.006379569733015648,0.006639735389719991
18,7,18,0.00966721959412098,0.011576092801988125,0.0115015534684062,0.07435054332017899,0.0830613449215889,0.0827990472316742,0.001,0.5447497367858887,0.4496461749076843,0.43873876333236694,0.7562345266342163,0.6849340796470642,0.667719304561615,0.004833901513610845,0.005784451370922531,0.005743976134587736
19,7,19,0.008685254491865635,0.010808219201862812,0.011090774089097977,0.07114433497190475,0.0810375064611435,0.08278214931488037,0.001,0.5909924507141113,0.48615264892578125,0.458784282207489,0.7695532441139221,0.6975978016853333,0.6802801489830017,0.004341564803551998,0.005414282198904491,0.005537472665309906
20,7,20,0.010076680220663548,0.0118472371250391,0.011937334202229977,0.07728788256645203,0.08469882607460022,0.08425834774971008,0.001,0.5254672169685364,0.43675535917282104,0.4174732565879822,0.7652485370635986,0.6990569233894348,0.6861864924430847,0.005038344743806197,0.0059058341856409865,0.005958518424235722
21,7,21,0.00959132332354784,0.0115912901237607,0.011294841766357422,0.0728292390704155,0.08242791891098022,0.08130716532468796,0.001,0.5483238101005554,0.44892364740371704,0.44882601499557495,0.776107132434845,0.7000554203987122,0.6967511177062988,0.0047950738309217355,0.005784462115204916,0.005640254328575204
22,7,22,0.008550912141799927,0.010865099728107452,0.011168857105076313,0.07223457843065262,0.08248917758464813,0.08435264974832535,0.001,0.5973192453384399,0.4834483861923218,0.4549739360809326,0.7820140719413757,0.7085720300674438,0.6955639123916626,0.004274722093265064,0.005462768760214492,0.005577890092835706
23,7,23,0.008236541412770748,0.010601567104458809,0.01062169298529625,0.06983064115047455,0.08083713054656982,0.08132932335138321,0.001,0.6121233701705933,0.49597734212875366,0.48167484998703003,0.7829053997993469,0.7070915102958679,0.7024661898612976,0.00411751468648544,0.005314625646328417,0.005304366377565791
24,7,24,0.009017426520586014,0.010932293720543385,0.011140571907162666,0.07092788070440292,0.08053946495056152,0.08144453912973404,0.001,0.5753499269485474,0.48025381565093994,0.45635420083999634,0.7759552597999573,0.7030081152915955,0.6882327795028687,0.004507585619547352,0.005462656047467779,0.005566095522440532
25,7,25,0.007493562065064907,0.009681139141321182,0.009873447939753532,0.06556001305580139,0.0763917863368988,0.07730166614055634,0.001,0.6471118927001953,0.5397365689277649,0.5181882381439209,0.8055035471916199,0.7347384095191956,0.7201893329620361,0.003746830673182603,0.00484071853684216,0.004932190592893783
26,7,26,0.007555387914180756,0.00983587745577097,0.009938284754753113,0.06682560592889786,0.07778927683830261,0.07867372035980225,0.001,0.644200325012207,0.5323799848556519,0.5150243043899536,0.8046930432319641,0.732711136341095,0.7234094142913818,0.003780326696101183,0.004935118892207378,0.0049601614420466565
27,7,27,0.007643029559403658,0.009795647114515305,0.009826019406318665,0.06604605913162231,0.07658499479293823,0.07726109772920609,0.001,0.6400731801986694,0.5342925786972046,0.5205026865005493,0.8068534731864929,0.7340704798698425,0.7226271033287048,0.0038222429452475556,0.00489211907587582,0.004904010278337142
28,7,28,0.007717657834291458,0.010039715096354485,0.009816153906285763,0.06647717207670212,0.07779698818922043,0.07655882835388184,0.001,0.6365587711334229,0.5226891040802002,0.5209841728210449,0.8064289093017578,0.7305512428283691,0.7266342639923096,0.00385632266735901,0.005008963674942895,0.004900665981147219
29,7,29,0.006992090027779341,0.009328383952379227,0.009380567818880081,0.06364696472883224,0.07533946633338928,0.0760406106710434,0.001,0.6707274913787842,0.5565073490142822,0.5422401428222656,0.8190882802009583,0.7474139332771301,0.7414056658744812,0.003495572082790899,0.004681679857440475,0.004683697897502605
30,7,30,0.008111836388707161,0.010131025686860085,0.010286069475114346,0.06709296256303787,0.07737276703119278,0.07795020937919617,0.001,0.6179959774017334,0.5183479189872742,0.49805283546447754,0.7989151477813721,0.7267809510231018,0.713928759098053,0.004055241216841784,0.005054806296645504,0.0051365714684567035
31,7,31,0.0076660700142383575,0.00990787148475647,0.00974789448082447,0.0674816370010376,0.07826369255781174,0.07737592607736588,0.001,0.6389880180358887,0.5289572477340698,0.5243151187896729,0.8011534810066223,0.7307908535003662,0.7280625104904175,0.0038334994897917377,0.004989560375489839,0.00486710700480377
32,7,32,0.007566715590655804,0.009512996301054955,0.009326224215328693,0.06531400233507156,0.07515287399291992,0.0743495300412178,0.001,0.6436669230461121,0.5477304458618164,0.5448920726776123,0.8156203031539917,0.7483829259872437,0.7431756854057312,0.003782591332756677,0.0047531082726469855,0.004654707277522367
33,7,33,0.007593994494527578,0.009854636155068874,0.009645545855164528,0.06651978939771652,0.0777129977941513,0.07676775753498077,0.001,0.6423823237419128,0.5314881801605225,0.5293095707893372,0.8112109303474426,0.7341813445091248,0.7367996573448181,0.003796245214407859,0.0049289652294047725,0.004814321723054437
34,7,34,0.006444431375712156,0.008801386691629887,0.008724923245608807,0.06059635058045387,0.07301318645477295,0.0727003961801529,0.0005,0.696517825126648,0.5815620422363281,0.5742348432540894,0.8365057706832886,0.7638406157493591,0.7592814564704895,0.0032227947203130086,0.0044121790063999045,0.004356336711412843
35,7,35,0.00723780132830143,0.009372754022479057,0.009414996951818466,0.06325319409370422,0.07450081408023834,0.07432325929403305,0.0005,0.6591563820838928,0.5543979406356812,0.5405601263046265,0.8403457403182983,0.7655894756317139,0.7578257322311401,0.0036191206529551413,0.0046756903345628485,0.004700350698412341
36,7,36,0.006451872643083334,0.009055590257048607,0.009316145442426205,0.06139771640300751,0.07470452785491943,0.0760742723941803,0.0005,0.6961674690246582,0.5694766044616699,0.545383870601654,0.8385884165763855,0.7586762309074402,0.7446691989898682,0.003226365439987146,0.0045467551808985995,0.0046493766062399924
37,7,37,0.005976635031402111,0.008530018851161003,0.008405118249356747,0.058349598199129105,0.07194249331951141,0.07145451754331589,0.0005,0.7185473442077637,0.5944634675979614,0.5898408889770508,0.8495873808860779,0.7715632319450378,0.7691404223442078,0.0029884259511502634,0.004277132792262043,0.004194686874089872
38,7,38,0.006804430391639471,0.00918973982334137,0.009097619913518429,0.061912886798381805,0.07446412742137909,0.0741928219795227,0.0005,0.6795645952224731,0.5630988478660583,0.5560476779937744,0.8344179391860962,0.7555214166641235,0.7516771554946899,0.0034015410397525716,0.004597936535435842,0.004543610574568019
39,7,39,0.00689728045836091,0.009079801850020885,0.008981491439044476,0.06140952557325363,0.07330852746963501,0.07253888249397278,0.0005,0.6751922369003296,0.5683255195617676,0.5617145895957947,0.8470775485038757,0.7688180804252625,0.768080472946167,0.0034485835313033428,0.004530603418172133,0.0044843586408259235
40,7,40,0.0064126281067729,0.00876557920128107,0.008826643228530884,0.05979054793715477,0.0723428949713707,0.07196418941020966,0.0005,0.698015570640564,0.5832643508911133,0.5692709684371948,0.8448113799095154,0.767784595489502,0.763377845287323,0.00320759880275506,0.004385827251187548,0.004405664855285603
41,7,41,0.005893136840313673,0.008306093513965607,0.008483665063977242,0.057437796145677567,0.07061339169740677,0.07110010087490082,0.0005,0.722479522228241,0.6051093935966492,0.5860078930854797,0.8534840941429138,0.7787256240844727,0.7680581212043762,0.0029460821685421724,0.004152364989106611,0.004233207854935352
