"","genes","diff_","t_","p_"
"400","CUL2",0.10232302,-3.97290844321029,0.133022129998032
"401","CUL3",0.0648247599999999,-2.18215345676855,0.257006603536167
"402","CWC22",0.04074386,-0.618047485787582,0.613002825223278
"403","CWF19L2",0.0152353200000001,-0.714290050113062,0.587841267084414
"404","CXXC1",0.0525488000000001,-2.5442272894786,0.209395452839271
"405","CYB5B",0.0862036,-1.61262891684476,0.301948024965625
"406","CYB5R4",0.0575582849999999,-1.94710959190558,0.300945458232038
"407","CYC1",0.0245090400000001,-1.16605384009928,0.449775134414421
"408","CYCS",0.0109630000000001,-1.48986349472637,0.359514709307897
"409","DAD1",0.0221437649999999,-0.906091783914781,0.506109980284802
"410","DAP3",0.060943775,-4.72094133890413,0.0581246467306239
"411","DARS1",0.04151183,-2.78340463508884,0.213541151216396
"412","DARS2",0.0656422250000001,-1.10800991565513,0.398063847129758
"413","DAXX",0.01714265,-0.397294041167864,0.729549307250606
"414","DAZAP1",0.072631015,-2.45324040813143,0.134142606385055
"415","DBF4",0.01030535,-0.263439049326094,0.816887907433191
"416","DBR1",0.10069357,-1.74332936467871,0.232009804028956
"417","DCAF15",0.0487397599999999,-0.915486160708745,0.45785543622013
"418","DCLRE1B",0.089218995,-0.981443862626187,0.497501530443915
"419","DCP2",0.050142435,-2.61503974619743,0.232389495813657
